Type,Date,Description,Address,Latitude,Longitude
Arrest,03/09/2024 12:43 AM,A 46-Year-Old Man Arrested For Felony Assault After Allegedly Reversing A Pickup Truck Into A Stopped Vehicle During A Road Rage Incident.,"HAMMOND ROAD, Grand Traverse County, MI",44.74875366546098,-85.57291283050738
Arrest,03/09/2024 12:43 AM,A 46-Year-Old Man Arrested For Felony Assault After Allegedly Reversing A Pickup Truck Into A Stopped Vehicle During A Road Rage Incident.,"HAMMOND ROAD, Grand Traverse County, MI",44.74433025,-85.57341405427306
Arrest,03/09/2024 12:43 AM,A 46-Year-Old Man Arrested For Felony Assault After Allegedly Reversing A Pickup Truck Into A Stopped Vehicle During A Road Rage Incident.,"HAMMOND ROAD, Grand Traverse County, MI",44.7413167,-85.6196202
Assault,10/04/2024 12:00 AM,"ASSAULT. NONAGGRAVATED ASSAULT (SIMPLE ASSAULT, A&B). AGENCY","3900 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,10/03/2024 12:00 AM,MISC CRIMINAL OFFENSE. HEALTH AND SAFETY. AGENCY,"2500 BLOCK OF ISABELLA, Midland, MI",43.6311535,-84.27681755477265
Theft,10/03/2024 12:00 AM,FRAUD. FRAUD - FALSE PRETENSE/SWINDLE/CONFIDENCE GAME. AGENCY,"4000 BLOCK OF WELLNESS, Midland, MI",43.6311535,-84.27681755477265
Other,10/03/2024 12:00 AM,DISTURBING THE PEACE. PUBLIC PEACE - OTHER. AGENCY,"3900 BLOCK OF VALLEY, Midland, MI",43.6311535,-84.27681755477265
Assault,10/02/2024 12:00 AM,"ASSAULT. NONAGGRAVATED ASSAULT (SIMPLE ASSAULT, A&B). AGENCY","4000 BLOCK OF WELLNESS, Midland, MI",43.6311535,-84.27681755477265
Other,09/29/2024 12:00 AM,MISC CRIMINAL OFFENSE. TRESPASS. AGENCY,"4000 BLOCK OF WELLNESS, Midland, MI",43.6311535,-84.27681755477265
Theft,09/26/2024 12:00 AM,FRAUD. FRAUD - FALSE PRETENSE/SWINDLE/CONFIDENCE GAME. AGENCY,"5300 BLOCK OF HAWKS NEST, Midland, MI",43.6311535,-84.27681755477265
Arrest,09/23/2024 12:00 AM,"WEAPONS. WEAPONS OFFENSE - CONCEALED (CCW, OTHER). AGENCY","4000 BLOCK OF WHITING, Midland, MI",43.6311535,-84.27681755477265
Other,09/21/2024 12:00 AM,DISTURBING THE PEACE. CIVIL DISPUTE. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,09/21/2024 12:00 AM,MISC CRIMINAL OFFENSE. HEALTH AND SAFETY. AGENCY,"4000 BLOCK OF WELLNESS, Midland, MI",43.6311535,-84.27681755477265
Other,09/19/2024 12:00 AM,MISC CRIMINAL OFFENSE. INSANITY. AGENCY,"4000 BLOCK OF WHITING, Midland, MI",43.6311535,-84.27681755477265
Other,09/19/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"4000 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,09/19/2024 12:00 AM,DISTURBING THE PEACE. PUBLIC PEACE - OTHER. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,09/18/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,09/18/2024 12:00 AM,MISC CRIMINAL OFFENSE. INSANITY. AGENCY,"4000 BLOCK OF WELLNESS, Midland, MI",43.6311535,-84.27681755477265
Other,09/16/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"3900 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,09/15/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Theft,09/15/2024 12:00 AM,THEFT/ LARCENY. LARCENY - OTHER. AGENCY,"5200 BLOCK OF HEDGEWOOD, Midland, MI",43.6311535,-84.27681755477265
Theft,09/11/2024 12:00 AM,FRAUD. RETAIL FRAUD - THEFT. AGENCY,"4900 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,09/10/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Theft,09/10/2024 12:00 AM,THEFT/ LARCENY. LARCENY - OTHER. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,09/09/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"3900 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Assault,09/07/2024 12:00 AM,"ASSAULT. NONAGGRAVATED ASSAULT (SIMPLE ASSAULT, A&B). AGENCY","4000 BLOCK OF WELLNESS, Midland, MI",43.6311535,-84.27681755477265
Other,09/04/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Theft,09/01/2024 12:00 AM,THEFT/ LARCENY. EMBEZZLEMENT. AGENCY,"4900 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,09/01/2024 12:00 AM,DISTURBING THE PEACE. PUBLIC PEACE - OTHER. AGENCY,"3100 BLOCK OF GIBSON, Midland, MI",43.6311535,-84.27681755477265
Theft,08/31/2024 12:00 AM,FRAUD. FRAUD - FALSE PRETENSE/SWINDLE/CONFIDENCE GAME. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,08/28/2024 12:00 AM,DISTURBING THE PEACE. PUBLIC PEACE - OTHER. AGENCY,"5200 BLOCK OF HEDGEWOOD, Midland, MI",43.6311535,-84.27681755477265
Other,08/28/2024 12:00 AM,MISC CRIMINAL OFFENSE. HEALTH AND SAFETY. AGENCY,"3000 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Assault,08/28/2024 12:00 AM,"ASSAULT. NONAGGRAVATED ASSAULT (SIMPLE ASSAULT, A&B). AGENCY","4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Assault,08/27/2024 12:00 AM,"ASSAULT. NONAGGRAVATED ASSAULT (SIMPLE ASSAULT, A&B). AGENCY","4000 BLOCK OF WELLNESS, Midland, MI",43.6311535,-84.27681755477265
Other,08/26/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"3900 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,08/20/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"4200 BLOCK OF DUBLIN, Midland, MI",43.6311535,-84.27681755477265
Theft,08/20/2024 12:00 AM,VEHICLE THEFT/ BREAK IN. LARCENY - THEFT FROM MOTOR VEHICLE. AGENCY,"4000 BLOCK OF WELLNESS, Midland, MI",43.6311535,-84.27681755477265
Assault,08/17/2024 12:00 AM,"ASSAULT. NONAGGRAVATED ASSAULT (SIMPLE ASSAULT, A&B). AGENCY","4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,08/16/2024 12:00 AM,DISTURBING THE PEACE. PUBLIC PEACE - OTHER. AGENCY,"3100 BLOCK OF ISABELLA, Midland, MI",43.6311535,-84.27681755477265
Other,08/10/2024 12:00 AM,DISTURBING THE PEACE. DISORDERLY CONDUCT. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,08/09/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"W MAIN, Midland, MI",43.6311535,-84.27681755477265
Arrest,08/05/2024 12:00 AM,"WEAPONS. VIOLATION OF CONTROLLED SUBSTANCE - OBSTRUCTING POLICE - WEAPONS OFFENSE - CONCEALED (CCW, OTHER). AGENCY","ISABELLA, Midland, MI",43.6311535,-84.27681755477265
Arrest,08/04/2024 12:00 AM,"DUI. OPERATING UNDER THE INFLUENCE (OWI, OUID,ETC). AGENCY","ISABELLA, Midland, MI",43.6311535,-84.27681755477265
Theft,07/29/2024 12:00 AM,FRAUD. FRAUD - FALSE PRETENSE/SWINDLE/CONFIDENCE GAME. AGENCY,"3700 BLOCK OF ASPEN, Midland, MI",43.6311535,-84.27681755477265
Assault,07/27/2024 12:00 AM,ASSAULT. VIOLATION OF CONTROLLED SUBSTANCE - AGGRAVATED / FELONIOUS ASSAULT. AGENCY,"500 BLOCK OF HUTCHISON, Midland, MI",43.6311535,-84.27681755477265
Other,07/27/2024 12:00 AM,MISC CRIMINAL OFFENSE. HEALTH AND SAFETY. AGENCY,"4000 BLOCK OF WELLNESS, Midland, MI",43.6311535,-84.27681755477265
Vandalism,07/19/2024 12:00 AM,VANDALISM. DAMAGE TO PROPERTY. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Other,07/19/2024 12:00 AM,SUSPICIOUS SITUATION. SUSPICIOUS SITUATION. AGENCY,"3700 BLOCK OF HASKIN, Midland, MI",43.6311535,-84.27681755477265
Other,07/18/2024 12:00 AM,OBSTRUCTION. OBSTRUCTING JUSTICE. AGENCY,"4500 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Assault,07/18/2024 12:00 AM,"ASSAULT. NONAGGRAVATED ASSAULT (SIMPLE ASSAULT, A&B). AGENCY","4000 BLOCK OF N SAGINAW, Midland, MI",43.6311535,-84.27681755477265
Assault,09/30/2024 9:13 AM,Simple Assault. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. AGENCY,"30100 BLOCK HIGHMEADOW RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Vandalism,09/25/2024 8:48 AM,Destruction/Damage/Vandalism of Property. DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP. AGENCY,"27800 BLOCK ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,09/19/2024 9:02 PM,Simple Assault. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. AGENCY,"ORCHARD LAKE RD&OAKLAND DR, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,09/19/2024 1:22 PM,Intimidation. INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL). AGENCY,"31500 BLOCK ELEVEN MILE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Arrest,09/17/2024 7:37 PM,Driving Under the Influence. OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE. AGENCY,"W TWELVE MILE RD&ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,09/11/2024 2:00 PM,Wire Fraud. FRAUD BY WIRE. AGENCY,"28800 BLOCK ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,09/06/2024 1:41 PM,Simple Assault. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. AGENCY,"27400 BLOCK STRAWBERRY LN E, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Other,09/02/2024 9:07 PM,Disorderly Conduct. DISORDERLY CONDUCT. AGENCY,"CANFIELD DR&GRAYFIELD AVE, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/29/2024 11:32 AM,All Other Larceny. LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING). AGENCY,"24700 BLOCK COBBLESTONE CT, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,08/26/2024 2:24 PM,Aggravated Assault. AGG/FEL ASSAULT - NON-FAMILY - STRONG ARM. AGENCY,"24500 BLOCK ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Vandalism,08/26/2024 11:38 AM,Destruction/Damage/Vandalism of Property. DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP. AGENCY,"33100 BLOCK HAMILTON CT, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/24/2024 1:38 PM,Theft from Motor Vehicle. LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA. AGENCY,"24400 BLOCK ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Other,08/22/2024 11:08 PM,Disorderly Conduct. DISTURBING THE PEACE. AGENCY,"29100 BLOCK ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/21/2024 9:53 AM,Wire Fraud. FRAUD BY WIRE. AGENCY,"27700 BLOCK STANSBURY BLVD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/20/2024 1:47 PM,All Other Larceny. LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING). AGENCY,"33300 BLOCK W TWELVE MILE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Burglary,08/18/2024 8:31 AM,Burglary/Breaking and Entering. B&E - BURGLARY - NO FORCED ENTRY - RESIDENCE- HOME INVASION. AGENCY,"30000 BLOCK W TWELVE MILE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/18/2024 7:53 AM,Theft from Motor Vehicle. LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA. AGENCY,"29900 BLOCK W TWELVE MILE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,08/17/2024 10:37 PM,Simple Assault. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. AGENCY,"31600 BLOCK ELEVEN MILE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/16/2024 4:35 PM,Theft from Motor Vehicle. LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA. AGENCY,"30200 BLOCK MEADOWRIDGE DR S, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/15/2024 4:40 PM,All Other Larceny. LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING). AGENCY,"31600 BLOCK BRISTOL LN, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Arrest,08/15/2024 2:06 AM,Driving Under the Influence. OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI. AGENCY,"W TWELVE MILE RD&KENDALLWOOD DR, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Arrest,08/13/2024 10:00 PM,Driving Under the Influence. OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI. AGENCY,"W TWELVE MILE RD&ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Arrest,08/11/2024 9:58 PM,Driving Under the Influence. OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI 2ND OFFENSE. AGENCY,"W TWELVE MILE RD&ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/11/2024 1:52 PM,"Theft from Building. LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC). AGENCY","27200 BLOCK EDGEMOOR ST, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,08/09/2024 4:00 PM,Simple Assault. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. AGENCY,"28100 BLOCK ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/08/2024 12:09 PM,All Other Larceny. LARCENY - FROM MAILS. AGENCY,"27200 BLOCK GATEWAY DR W, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,08/01/2024 3:38 PM,Theft from Motor Vehicle. LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA. AGENCY,"32000 BLOCK W TWELVE MILE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,07/31/2024 11:52 PM,Simple Assault. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. AGENCY,"31800 BLOCK BRISTOL LN, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Other,07/31/2024 10:29 PM,All Other. ASSEMBLY -UNLAWFUL. AGENCY,"32400 BLOCK SANDSTONE CT, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Burglary,07/29/2024 9:13 PM,Burglary/Breaking and Entering. B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION. AGENCY,"27000 BLOCK GATEWAY DR S, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,07/29/2024 2:40 PM,"Theft from Building. LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC). AGENCY","28400 BLOCK ALYCEKAY ST, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Vandalism,07/29/2024 11:19 AM,Destruction/Damage/Vandalism of Property. DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP. AGENCY,"27300 BLOCK GATEWAY DR N, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,07/27/2024 11:07 AM,"Intimidation. TELEPHONE USED FOR HARASSMENT, THREATS. AGENCY","33200 BLOCK W TWELVE MILE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,07/27/2024 2:33 AM,Aggravated Assault. ASSAULT W/INTENT TO MURDER. AGENCY,"27300 BLOCK GATEWAY DR S, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,07/26/2024 11:47 PM,"Intimidation. TELEPHONE USED FOR HARASSMENT, THREATS. AGENCY","30700 BLOCK W TWELVE MILE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,07/23/2024 3:26 PM,Intimidation. INTIMIDATION (ALSO INCLUDES INTERFERING WITH 911 CALL). AGENCY,"27500 BLOCK E ECHOVALLEY, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,07/22/2024 4:25 PM,Identity Theft Fraud. IDENTITY THEFT. AGENCY,"31600 BLOCK BELLA VISTA ST, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,07/22/2024 2:53 PM,Wire Fraud. FRAUD BY WIRE. AGENCY,"29800 BLOCK W TWELVE MILE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Arrest,07/06/2024 8:38 AM,Driving Under the Influence. OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI 2ND OFFENSE. AGENCY,"ORCHARD LAKE RD&I696, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,07/02/2024 1:00 AM,Simple Assault. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. AGENCY,"27700 BLOCK ORCHARD LAKE RD, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Theft,06/28/2024 4:22 PM,False Pretense/Swindle/Confidence Game. FRAUD - SWINDLE. AGENCY,"27800 BLOCK BERRYWOOD LN, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Assault,06/27/2024 3:59 PM,"Intimidation. TELEPHONE USED FOR HARASSMENT, THREATS. AGENCY","27900 BLOCK BERRYWOOD LN, FARMINGTON HILLS, MI",42.49326638888889,-83.35815572222222
Shooting,09/15/2024 1:00 AM,A 28-Year-Old Man With A Gunshot Wound To His Legand A 37-Year-Old Woman With A Gunshot Wound To Her Leg.,"00 BLOCK OF PORTER ST, Battle Creek, MI",42.4406147,-84.92375164373317
Shooting,08/25/2024 2:07 AM,Shooting/Stabbing. Units o/s of a Male Shot in the Arm. No Suspect info at this time.,"00 BLOCK OF MOTT, Battle Creek, MI",42.4406147,-84.92375164373317
Shooting,08/25/2024 2:00 AM,A Report Of A Shooting.,"CLIFF AND MOTT STREETS, Battle Creek, MI",42.4406147,-84.92375164373317
Shooting,08/13/2024 2:30 AM,A 23-Year-Old Man With A Gunshot Wound To The Thigh.,"CLIFF ST AND NELSON ST, Battle Creek, MI",42.4406147,-84.92375164373317
Shooting,08/13/2024 2:30 AM,A Man With A Gunshot Wound To His Left Thigh.,"CLIFF STREET AND NELSON STREET, Battle Creek, MI",42.4406147,-84.92375164373317
Shooting,08/09/2024 12:00 AM,The 35-Year-Old Man Was Called For Help After Being Shot.,"LATHROP AVE AND GRENVILLE ST, Battle Creek, MI",42.4406147,-84.92375164373317
Assault,07/18/2024 9:30 PM,"The 47-Year-Old Woman, Who Appeared To Have A Stab Wound To Her Upper Right Thigh. A 47-Year-Old Woman Was Allegedly Stabbed By Her 23-Year-Old Daughter.","100 BLOCK OF FREEDOM LANE, Battle Creek, MI",42.4406147,-84.92375164373317
Assault,07/18/2024 9:30 PM,A 47-Year-Old Woman With A Stab Wound In Her Upper Right Thigh.,"100 BLOCK OF FREEDOM LANE, Battle Creek, MI",42.4406147,-84.92375164373317
Assault,05/13/2024 11:30 PM,A Possible Domestic Assault.,"800 BLOCK OF EAST MICHIGAN AVENUE, Battle Creek, MI",42.4406147,-84.92375164373317
Shooting,04/16/2024 3:00 AM,A Man Was Killed And A Woman Was Injured In A Shooting.,"SPENCER STREET AND MICHIGAN AVENUE, Battle Creek, MI",42.4406147,-84.92375164373317
Shooting,03/07/2024 1:00 AM,A 30-Year-Old Man Who Had Been Shot Near His Right Ankle.,"CAPITAL AVENUE, Battle Creek, MI",42.4406147,-84.92375164373317
Arrest,03/07/2024 12:00 AM,"A 25 Year Old Person Was Arrested And Charged With One Count Each Of First-Degree Arson, Manufacturing Of Explosives, Possession Of An Explosive Molotov Cocktail And Fourth-Degree Arson.","200 BLOCK OF BAY PORT CIR, Springport, MI",42.4406147,-84.92375164373317
Arson,02/27/2024 2:18 AM,"Report Of A House Fire, Police Said. Crews Arrived To Discover Someone Had Thrown At Least Two Firebombs.","200 BLOCK OF BAYPORT CIRCLE, Springport, MI",42.4406147,-84.92375164373317
Other,02/15/2024 3:42 PM,A Reports Of A Suspicious Person.,"00 BLOCK OF E MICHIGAN AVE, Battle Creek, MI",42.4406147,-84.92375164373317
Shooting,01/12/2024 3:42 AM,A 24-Year-Old Man Is Dead From Apparent Gunshot Wounds During A Shooting.,"100 BLOCK OF NORTH WABASH AVENUE, Battle Creek, MI",42.4406147,-84.92375164373317
Theft,10/03/2024 12:14 PM,Wire Fraud. FRAUD BY WIRE. AGENCY,"6100 BLOCK DELFIELD DR, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Theft,09/30/2024 11:59 AM,All Other Larceny. LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING). AGENCY,"3700 BLOCK PERCY KING RD, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Theft,09/26/2024 6:30 AM,Motor Vehicle Theft. VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION). AGENCY,"5400 BLOCK PERRY DR, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Theft,09/24/2024 4:51 PM,Identity Theft Fraud. IDENTITY THEFT. AGENCY,"3900 BLOCK LOTUS LANDING CIR, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Theft,09/24/2024 3:02 PM,"Theft from Building. LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC). AGENCY","3200 BLOCK WARREN DR, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Theft,09/24/2024 2:50 PM,All Other Larceny. LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING). AGENCY,"5500 BLOCK CLEARY DR, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Assault,09/23/2024 10:02 AM,Simple Assault. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. AGENCY,"SHORELINE BLVD&IRONSIDE DR, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Theft,09/22/2024 11:19 PM,"Theft from Building. LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC). AGENCY","5000 BLOCK HARBOR OAK DR, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Shooting,09/21/2024 6:55 PM,Shooting/Stabbing. E2 & R2 o/s of a shooting with one deceased. Possibly self-inflicted.,"5100 BLOCK OF DIXIE HWY, Waterford Twp, MI",42.70000150827577,-83.39991069482203
Vandalism,09/19/2024 11:00 PM,DESTRUCTION/DAMAGE/ VANDALISM OF PROPERTY. DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP. DAMAGE TO PROPERTY,"4700 BLK WATERFORD RD, INDEPEND ENCETWP, MI",42.70000150827577,-83.39991069482203
Assault,09/19/2024 11:00 PM,ASSAULT OFFENSES. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. NONAGGRAVATED ASSAULT,"4700 BLK WATERFORD RD, INDEPEND ENCETWP, MI",42.70000150827577,-83.39991069482203
Assault,09/19/2024 11:00 PM,Simple Assault. ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. AGENCY,"4700 BLOCK WATERFORD RD, INDEPENDENCE TWP, MI",42.70000150827577,-83.39991069482203
Assault,09/19/2024 11:00 PM,1313 - ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER. Incident #,"4700 BLK WATERFORD RD, INDEPENDENCE TWP, MI",42.70000150827577,-83.39991069482203
Theft,09/18/2024 9:45 PM,Credit Card/ATM. FRAUD - ILLEGAL USE OF CREDIT CARD. AGENCY,"5600 BLOCK WILLIAMS LAKE RD, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Vandalism,09/14/2024 7:27 AM,Destruction/Damage/Vandalism of Property. DAMAGE TO PROPERTY - MDOP (OTHER). AGENCY,"5000 BLOCK SHORELINE BLVD, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Theft,09/13/2024 10:19 AM,Shoplifting. RETAIL FRAUD THEFT 3RD DEGREE. AGENCY,"5300 BLOCK DIXIE HWY, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Assault,09/11/2024 4:04 PM,3605 - INDECENT EXPOSURE. Incident #,"5800 BLK DIXIE HWY, INDEPENDENCE TWP, MI",42.70000150827577,-83.39991069482203
Other,09/11/2024 4:04 PM,ALL OTHER OFFENSES. INDECENT EXPOSURE. SEX OFFENSE -OTHER,"5800 BLK DIXIE HWY, INDEPEND ENCETWP, MI",42.70000150827577,-83.39991069482203
Arrest,09/11/2024 4:03 PM,Driving Under the Influence. OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI. AGENCY,"6400 BLOCK MACEDAY DR, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Theft,09/10/2024 3:52 PM,False Pretense/Swindle/Confidence Game. FRAUD - SWINDLE. AGENCY,"2900 BLOCK AIRPORT RD, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Other,09/09/2024 9:41 PM,Disorderly Conduct. DISORDERLY CONDUCT. AGENCY,"3200 BLOCK VAN ZANDT RD, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
Vandalism,08/18/2024 6:07 PM,Destruction/Damage/Vandalism of Property. DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP. AGENCY,"2900 BLOCK COVENTRY DR, WATERFORD TWP, MI",42.70000150827577,-83.39991069482203
