Type,Date,Description,Address,Latitude,Longitude
Assault,06/07/2024 12:00 AM,A Man Is In The Hospital After Being Stabbed.,"800 BLOCK OF MORRIS AVE, Cumberland, KY",37.277743,-83.222315
Shooting,03/30/2024 11:00 PM,A Man Was Shot,"900 BLOCK OF KY-550, Hazard, KY",37.277743,-83.222315
Assault,09/21/2024 3:00 AM,Assault/ Domestic ,NKU MAIN ,39.0296155,-84.4662434
Theft,09/16/2024 1:15 PM,Theft Offenses,NKU MAIN ,39.0296155,-84.4662434
Vandalism,09/13/2024 8:15 AM,Criminal Mischief,NKU MAIN ,39.0296155,-84.4662434
Vandalism,09/13/2024 12:00 AM,Criminal Mischief,NKU MAIN ,39.0296155,-84.4662434
Theft,09/10/2024 4:00 PM,Theft Offenses ,NKU MAIN ,39.0296155,-84.4662434
Assault,09/09/2024 12:00 AM,Harassment/ Stalking,NKU MAIN ,39.0296155,-84.4662434
Assault,08/30/2024 1:21 AM,Harassment,NKU MAIN ,39.0296155,-84.4662434
Assault,08/21/2024 11:35 PM,Stalking,NKU MAIN ,39.0296155,-84.4662434
Theft,08/19/2024 8:45 AM,Theft Offenses,NKU MAIN ,39.0296155,-84.4662434
Theft,08/18/2024 1:39 PM,Theft Offenses,NKU MAIN ,39.0296155,-84.4662434
Assault,08/17/2024 9:16 PM,Stalking,NKU MAIN ,39.0296155,-84.4662434
Arson,08/10/2024 9:25 AM,Fire,NKU MAIN ,39.0296155,-84.4662434
Other,08/04/2024 12:37 AM,DIRPAW. Event Number,"24XX HARRISON AVE, Cincinnati, OH",39.0296155,-84.4662434
Assault,05/22/2024 4:01 PM,Assault,NKU MAIN ,39.0296155,-84.4662434
Assault,05/21/2024 6:45 PM,Assault,NKU MAIN ,39.0296155,-84.4662434
Other,05/14/2024 12:37 AM,Drug Offense ,NKU MAIN ,39.0296155,-84.4662434
Theft,05/07/2024 10:25 AM,Theft Offenses,NKU MAIN ,39.0296155,-84.4662434
Other,05/02/2024 10:27 PM,Drug Offense ,NKU MAIN ,39.0296155,-84.4662434
Assault,04/29/2024 8:29 PM,Harassment,NKU MAIN ,39.0296155,-84.4662434
Vandalism,04/29/2024 12:50 PM,Criminal Mischief,NKU MAIN ,39.0296155,-84.4662434
Vandalism,04/29/2024 11:30 AM,Criminal Mischief,NKU MAIN ,39.0296155,-84.4662434
Vandalism,04/29/2024 10:13 AM,Criminal Mischief,NKU MAIN ,39.0296155,-84.4662434
Theft,04/24/2024 12:50 PM,Theft Offenses,NKU MAIN ,39.0296155,-84.4662434
Theft,04/20/2024 2:40 PM,Theft Offenses,NKU MAIN ,39.0296155,-84.4662434
Theft,04/19/2024 8:49 PM,Theft Offenses,NKU MAIN ,39.0296155,-84.4662434
Other,04/05/2024 5:15 AM,Drug Offense ,NKU MAIN ,39.0296155,-84.4662434
Assault,03/28/2024 10:00 AM,Csa Report ,"NORTHERN KENTUCKY UNIVERSITY 1 LOUIE B NUNN DR HIGHLAND HEIGHTS KY 41099, Highland Heights, KY",39.0296155,-84.4662434
Theft,03/13/2024 7:07 PM,Theft Offenses ,NKU MAIN ,39.0296155,-84.4662434
Theft,02/19/2024 7:50 PM,Theft Offenses,NKU MAIN ,39.0296155,-84.4662434
Theft,02/18/2024 2:00 PM,Theft Offenses ,NKU MAIN ,39.0296155,-84.4662434
Theft,02/15/2024 2:50 PM,Theft Offenses ,NKU MAIN ,39.0296155,-84.4662434
Other,02/13/2024 2:52 AM,Drug Offense ,NKU MAIN ,39.0296155,-84.4662434
Assault,02/09/2024 12:00 AM,Csa Report ,NKU MAIN ,39.0296155,-84.4662434
Other,02/06/2024 4:25 AM,Drug Offense ,NKU MAIN ,39.0296155,-84.4662434
Theft,02/02/2024 12:19 PM,Theft Offenses,NKU MAIN ,39.0296155,-84.4662434
Shooting,10/05/2024 3:00 AM,"Shooting/Stabbing. PD o/s of a shooting. Two victims, one has a gunshot wound to the leg.","600 BLOCK OF S BROADWAY, Baltimore, MD",39.2962525,-76.5944398
Theft,10/04/2024 5:00 PM,LARCENY FROM AUTO. Neighborhood,"200 BLOCK OF N STREEPER ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/04/2024 3:30 PM,LARCENY. Neighborhood,"1500 BLOCK OF HARFORD AVE, Baltimore, MD",39.2962525,-76.5944398
Theft,10/04/2024 2:35 PM,LARCENY. Neighborhood,"00 BLOCK OF MARKET PL, Baltimore, MD",39.2962525,-76.5944398
Theft,10/04/2024 11:00 AM,LARCENY. Neighborhood,"1500 BLOCK OF HARFORD AVE, Baltimore, MD",39.2962525,-76.5944398
Assault,10/04/2024 9:12 AM,COMMON ASSAULT. Weapon,"E MADISON ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/04/2024 4:35 AM,LARCENY. Neighborhood,"00 BLOCK OF N LAKEWOOD AVE, Baltimore, MD",39.2962525,-76.5944398
Theft,10/04/2024 4:30 AM,LARCENY. Neighborhood,"600 BLOCK OF FALLSWAY, Baltimore, MD",39.2962525,-76.5944398
Theft,10/03/2024 11:50 PM,LARCENY. Neighborhood,"500 BLOCK OF N COLLINGTON AVE, Baltimore, MD",39.2962525,-76.5944398
Assault,10/03/2024 9:44 PM,AGG. ASSAULT. Weapon,"00 BLOCK OF MARKET PL, Baltimore, MD",39.2962525,-76.5944398
Assault,10/03/2024 7:09 PM,AGG. ASSAULT. Weapon,"2400 BLOCK OF E MONUMENT ST, Baltimore, MD",39.2962525,-76.5944398
Robbery,10/03/2024 7:09 PM,ROBBERY - COMMERCIAL. Weapon,"2400 BLOCK OF E MONUMENT ST, Baltimore, MD",39.2962525,-76.5944398
Assault,10/03/2024 7:00 PM,AGG. ASSAULT. Weapon,"2000 BLOCK OF E MONUMENT ST, Baltimore, MD",39.2962525,-76.5944398
Assault,10/03/2024 5:57 PM,COMMON ASSAULT. Weapon,"HARFORD AVE, Baltimore, MD",39.2962525,-76.5944398
Theft,10/03/2024 5:00 PM,LARCENY. Neighborhood,"1600 BLOCK OF E LOMBARD ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/03/2024 3:43 PM,LARCENY. Neighborhood,"E FAYETTE ST, Baltimore, MD",39.2962525,-76.5944398
Assault,10/03/2024 3:30 PM,COMMON ASSAULT. Weapon,"00 BLOCK OF SOUTH ST, Baltimore, MD",39.2962525,-76.5944398
Assault,10/03/2024 3:30 PM,AGG. ASSAULT. Weapon,"400 BLOCK OF AISQUITH ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/03/2024 3:25 PM,LARCENY FROM AUTO. Neighborhood,"GOUGH ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/03/2024 3:20 PM,LARCENY. Neighborhood,"800 BLOCK OF N WOLFE ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/03/2024 3:00 PM,AUTO THEFT. Neighborhood,"S CENTRAL AVE, Baltimore, MD",39.2962525,-76.5944398
Theft,10/03/2024 3:00 PM,AUTO THEFT. Neighborhood,"2000 BLOCK OF ALICEANNA ST, Baltimore, MD",39.2962525,-76.5944398
Assault,10/03/2024 11:30 AM,COMMON ASSAULT. Weapon,"900 BLOCK OF N BROADWAY, Baltimore, MD",39.2962525,-76.5944398
Theft,10/03/2024 7:19 AM,LARCENY. Neighborhood,"900 BLOCK OF ABBOTT CT, Baltimore, MD",39.2962525,-76.5944398
Burglary,10/02/2024 8:30 PM,BURGLARY. Neighborhood,"1200 BLOCK OF ASHLAND AVE, Baltimore, MD",39.2962525,-76.5944398
Assault,10/02/2024 7:40 PM,AGG. ASSAULT. Weapon,"2000 BLOCK OF E FAIRMOUNT AVE, Baltimore, MD",39.2962525,-76.5944398
Assault,10/02/2024 5:00 PM,COMMON ASSAULT. Weapon,"1000 BLOCK OF HILLMAN ST, Baltimore, MD",39.2962525,-76.5944398
Assault,10/02/2024 4:01 PM,COMMON ASSAULT. Weapon,"600 BLOCK OF FALLSWAY, Baltimore, MD",39.2962525,-76.5944398
Theft,10/02/2024 3:00 PM,LARCENY. Neighborhood,"2000 BLOCK OF HARFORD RD, Baltimore, MD",39.2962525,-76.5944398
Assault,10/02/2024 2:50 PM,COMMON ASSAULT. Weapon,"1700 BLOCK OF E LAFAYETTE AVE, Baltimore, MD",39.2962525,-76.5944398
Theft,10/02/2024 2:20 PM,LARCENY. Neighborhood,"1000 BLOCK OF FLEET ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/02/2024 2:15 PM,LARCENY. Neighborhood,"1500 BLOCK OF E NORTH AVE, Baltimore, MD",39.2962525,-76.5944398
Theft,10/02/2024 2:00 PM,AUTO THEFT. Neighborhood,"E MONUMENT ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/02/2024 1:50 PM,LARCENY. Neighborhood,"1500 BLOCK OF HARFORD AVE, Baltimore, MD",39.2962525,-76.5944398
Burglary,10/02/2024 1:00 PM,BURGLARY. Neighborhood,"1600 BLOCK OF E FEDERAL ST, Baltimore, MD",39.2962525,-76.5944398
Robbery,10/02/2024 11:15 AM,ROBBERY. Weapon,"100 BLOCK OF S ANN ST, Baltimore, MD",39.2962525,-76.5944398
Robbery,10/02/2024 8:25 AM,ROBBERY. Weapon,"N DUNCAN ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/02/2024 8:00 AM,LARCENY. Neighborhood,"100 BLOCK OF N COLLINGTON AVE, Baltimore, MD",39.2962525,-76.5944398
Burglary,10/02/2024 8:00 AM,BURGLARY. Neighborhood,"1700 BLOCK OF N CHAPEL ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/02/2024 6:50 AM,AUTO THEFT. Neighborhood,"JEFFERSON ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/02/2024 6:40 AM,LARCENY. Neighborhood,"00 BLOCK OF MARKET PL, Baltimore, MD",39.2962525,-76.5944398
Theft,10/01/2024 10:00 PM,AUTO THEFT. Neighborhood,"1700 BLOCK OF E BALTIMORE ST, Baltimore, MD",39.2962525,-76.5944398
Burglary,10/01/2024 5:30 PM,BURGLARY. Neighborhood,"1200 BLOCK OF N BOND ST, Baltimore, MD",39.2962525,-76.5944398
Theft,10/01/2024 1:00 PM,LARCENY. Neighborhood,"900 BLOCK OF EASTERN AVE, Baltimore, MD",39.2962525,-76.5944398
Theft,10/01/2024 10:15 AM,LARCENY. Neighborhood,"600 BLOCK OF PRESIDENT ST, Baltimore, MD",39.2962525,-76.5944398
Assault,10/01/2024 10:00 AM,AGG. ASSAULT. Weapon,"E FAIRMOUNT AVE, Baltimore, MD",39.2962525,-76.5944398
Theft,10/01/2024 9:00 AM,LARCENY. Neighborhood,"1300 BLOCK OF N BROADWAY, Baltimore, MD",39.2962525,-76.5944398
Theft,10/01/2024 8:35 AM,LARCENY. Neighborhood,"300 BLOCK OF E BALTIMORE ST, Baltimore, MD",39.2962525,-76.5944398
Shooting,10/02/2024 8:06 PM,Shooting Investigation,"700 BLOCK OF N STREET NW, Washington, DC",38.893063,-77.0192052867471
Arrest,10/02/2024 8:05 PM,Warrant Service - Galp,"600 BLOCK OF H ST NW, Washington, DC",38.893063,-77.0192052867471
Shooting,10/02/2024 7:50 PM,Shooting/Stabbing. MPD o/s victim shot multiple times in the chest,"700 BLOCK OF N ST NW, Washington, DC",38.893063,-77.0192052867471
Shooting,10/02/2024 1:42 PM,A Report Of A Shooting,"1200 BLOCK OF NORTH CAPITOL STREET NW, Washington, DC",38.893063,-77.0192052867471
Shooting,10/02/2024 1:42 PM,Shooting Investigation,"1200 BLOCK OF NORTH CAPITOL STREET, Washington, DC",38.893063,-77.0192052867471
Shooting,10/02/2024 1:39 PM,"Shooting/Stabbing. MPD o/s person shot, inj to the neck","1200 BLOCK OF NORTH CAPITOL ST NE, Washington, DC",38.893063,-77.0192052867471
Arrest,10/02/2024 11:16 AM,"A Ncic/Wales Check Revealed A Warrant Out Of Rockville, Md With Maryland State Police. The Warrant Was Confirmed By Uscp Communications. The Suspect Was Placed Under Arrest","400 BLOCK OF SOUTH CAPITOL STREET SW, Washington, DC",38.893063,-77.0192052867471
Assault,10/02/2024 10:19 AM,Simple Assault - Lfpl,"600 BLOCK OF MARYLAND AVE SW, Washington, DC",38.893063,-77.0192052867471
Arrest,10/01/2024 2:32 PM,Unlawful Entry & Warrant Service - Wtrf,"300 BLOCK OF M ST SW, Washington, DC",38.893063,-77.0192052867471
Vandalism,10/01/2024 12:44 PM,Damage To Property,"500 BLOCK OF NEW JERSEY AVENUE SE, Washington, DC",38.893063,-77.0192052867471
Arrest,09/30/2024 5:25 PM,"A Wales/Ncic Check Revealed The Driver Had No Permit Status In The District Of Columbia, Maryland, Or Virginia. Suspect Was Arrested.","00 BLOCK OF MASSACHUSETTS AVENUE NE, Washington, DC",38.893063,-77.0192052867471
Assault,09/30/2024 2:56 PM,Simple Assault - Galp,"600 BLOCK OF H ST NW, Washington, DC",38.893063,-77.0192052867471
Vandalism,09/29/2024 8:24 PM,Destr Prop,"6TH ST NW AND I ST NW, Washington, DC",38.893063,-77.0192052867471
Arrest,09/29/2024 3:50 AM,"The Suspect Exited The Driver'S Side Of The Vehicle And Exposed Their Genitalia In Clear View Of R/O. A Stop Was Immediately Initiated. During The Course Of The Stop, R/O Could Smell A Strong Odor Of An Alcoholic Beverage Emanating From The Suspect'S Breath. Sfsts Were Conducted, Which Revealed Multiple Signs Of Impairment. The Suspect Was Placed Under Arrest","00 BLOCK OF D STREET NW, Washington, DC",38.893063,-77.0192052867471
Vandalism,09/29/2024 12:40 AM,Destruction Of Property - Galp,"7TH ST NW AND H ST NW, Washington, DC",38.893063,-77.0192052867471
Arrest,09/28/2024 2:55 AM,"R/O Observed The Vehicle Weave And Drift In And Out Of Their Lane Of Travel. A Traffic Stop Was Conducted At The Intersection Of Second And East Capitol Streets Ne. R/O Observed The Suspect Had Bloodshot Eyes. Sfsts Were Administered And Due To Numerous Signs Of Impairment, The Suspect Was Placed Under Arrest","SECOND AND C STREETS NE, Washington, DC",38.893063,-77.0192052867471
Shooting,09/27/2024 6:48 PM,A Man Was Shot.,"SOUTH CAPITOL STREET AND M STREET, Washington, DC",38.893063,-77.0192052867471
Robbery,09/27/2024 4:39 PM,Armed Robbery - Galp,"600 BLOCK OF H ST NW, Washington, DC",38.893063,-77.0192052867471
Arrest,09/27/2024 12:13 PM,"A Wales/Ncic Check Through Uscp Communications Revealed A Suspended Virginia Permit With No Status In Maryland Or The District Of Columbia. When Asked If There Were Any Weapons In The Vehicle, The Suspect Stated There Was A Firearm In The Glove Compartment. The Suspect Was Arrested And Processed At Hq.","200 BLOCK OF WASHINGTON AVENUE, Washington, DC",38.893063,-77.0192052867471
Arrest,09/27/2024 11:16 AM,"A Wales/Ncic Inquiry Revealed The Suspect Had Confirmed Warrants Held By The District Of Columbia Superior Court. After Placing The Suspect In Handcuffs, He Began To Move Erratically Causing R/O To Restrain Him. While Searching The Suspect, R/O Located 12 Vials In His Bookbag And His Pockets Containing A White Powdery Substance, A Bag With A Green Leafy Substance, A Green Vial With A Open Top, And A White Rock Substance That Later Tested Positive For Molly.","00 BLOCK OF COLUMBUS CIRCLE NE, Washington, DC",38.893063,-77.0192052867471
Arrest,09/26/2024 2:51 PM,"A Wales/Ncic Inquiry Revealed The Suspect Did Not Have A Valid Operator'S Permit Through The District Of Columbia, Maryland, Or Virginia. The Suspect Was Arrested And Transported To Hq For Processing.","00 BLOCK OF D STREET NE, Washington, DC",38.893063,-77.0192052867471
Shooting,09/25/2024 10:19 PM,Shooting Investigation,"UNIT O ST NW, Washington, DC",38.893063,-77.0192052867471
Arrest,09/25/2024 8:32 PM,"The Suspect, R/O Detected A Strong Odor Of Alcohol Emitting From The Vehicle. A Ncic/Wales Check Of The Vehicle Tags And Vin Number Revealed No Record On File. The Suspect Made Statements To R/O That The Tags Were Counterfeit. Sfsts Were Conducted. Due To Numerous Signs Of Impairment, The Suspect Was Placed Under Arrest And Transported To Headquarters For Processing.","100 BLOCK OF INDEPENDENCE AVENUE SW, Washington, DC",38.893063,-77.0192052867471
Assault,09/25/2024 12:00 AM,ASSAULT W/DANGEROUS WEAPON. METHOD,"1300 - 1319 BLOCK OF N STREET NW, Washington, DC",38.893063,-77.0192052867471
Theft,09/25/2024 12:00 AM,THEFT F/AUTO. METHOD,"700 - 770 BLOCK OF 5TH STREET NW, Washington, DC",38.893063,-77.0192052867471
Shooting,09/25/2024 12:00 AM,ASSAULT W/DANGEROUS WEAPON. METHOD,"00 - 99 BLOCK OF O STREET NW, Washington, DC",38.893063,-77.0192052867471
Theft,09/25/2024 12:00 AM,THEFT/OTHER. METHOD,"1100 - 1199 BLOCK OF VERMONT AVENUE NW, Washington, DC",38.893063,-77.0192052867471
Theft,09/25/2024 12:00 AM,MOTOR VEHICLE THEFT. METHOD,"500 - 599 BLOCK OF H STREET SW, Washington, DC",38.893063,-77.0192052867471
Theft,09/25/2024 12:00 AM,THEFT/OTHER. METHOD,"500 - 599 BLOCK OF 13TH STREET NW, Washington, DC",38.893063,-77.0192052867471
Theft,09/25/2024 12:00 AM,THEFT/OTHER. METHOD,"1200 - 1299 BLOCK OF H STREET NW, Washington, DC",38.893063,-77.0192052867471
Theft,09/25/2024 12:00 AM,THEFT/OTHER. METHOD,"00 - 99 BLOCK OF MASSACHUSETTS AVENUE NE, Washington, DC",38.893063,-77.0192052867471
Theft,09/25/2024 12:00 AM,MOTOR VEHICLE THEFT. METHOD,"1200 - 1299 BLOCK OF 11TH STREET NW, Washington, DC",38.893063,-77.0192052867471
Arrest,09/24/2024 8:43 PM,"Upon Approach, R/O Detected Odors Consistent With Marijuana And Alcohol Emanating From The Vehicle. Sfsts Were Conducted. Due To Numerous Signs Of Impairment, The Suspect Was Placed Under Arrest And Transported To Headquarters For Processing. While Conducting An Inventory Search Of The Vehicle, R/O Discovered A Cup In The Center Console And An Open Bottle, Both Of Which Emitted A Smell Consistent With An Alcoholic Beverage.","400 BLOCK OF NORTH CAPITOL STREET NE AND NW, Washington, DC",38.893063,-77.0192052867471
Arrest,09/24/2024 6:15 PM,"A Wales/Ncic Check Of The Driver Revealed They Had A Suspended Virginia Driver'S License And No Permit Status In Maryland Or The District Of Columbia. A Wales/Ncic Check Of The Vehicle'S Tags And Vin Revealed It Was Stolen Out Of Philadelphia, Pennsylvania. The Suspect Was Arrested And Transported To Headquarters For Processing. Css Responded To Process The Scene.","100 BLOCK OF INDEPENDENCE AVENUE SW, Washington, DC",38.893063,-77.0192052867471
Theft,09/24/2024 10:17 AM,Theft - Wtrf,"300 BLOCK OF M ST SW, Washington, DC",38.893063,-77.0192052867471
Robbery,09/24/2024 9:02 AM,Robbery Force - Mtrc,"13TH ST NW AND G ST NW, Washington, DC",38.893063,-77.0192052867471
Theft,09/24/2024 12:00 AM,MOTOR VEHICLE THEFT. METHOD,"200 - 299 BLOCK OF 2ND STREET SE, Washington, DC",38.893063,-77.0192052867471
Theft,09/24/2024 12:00 AM,THEFT/OTHER. METHOD,"600 - 699 BLOCK OF 11TH STREET NW, Washington, DC",38.893063,-77.0192052867471
Theft,09/24/2024 12:00 AM,THEFT F/AUTO. METHOD,"300 - 399 BLOCK OF MARYLAND AVENUE NE, Washington, DC",38.893063,-77.0192052867471
Theft,09/24/2024 12:00 AM,A Report Of A Stolen Bicycle.,"300 BLOCK OF FOURTH STREET NE, Washington, DC",38.893063,-77.0192052867471
Theft,09/24/2024 12:00 AM,THEFT/OTHER. METHOD,"700 - 799 BLOCK OF 7TH STREET NW, Washington, DC",38.893063,-77.0192052867471
Arrest,09/23/2024 4:36 PM,"The Suspect Was Detained At The Same Location. A Wales/Ncic Inquiry Revealed The Suspect Had Two Confirmed By Extraditable Warrants Held By The District Of Columbia Superior Court And Prince George'S County And Verified By Uscp Communications. A Wales/Ncic Check Also Revealed The Suspect Did Not Have A Valid Operators Permit In The District Of Columbia, Maryland Or Virginia. Cis Conducted A Check Of The Metropolitan Police Department'S Gun Registry, Which Verified The Suspect Had No License To Carry In The District Of Columbia. Css Responded To Process The Scene. A Loaded Glock 29 With 1 Round In The Chamber And An Ammunition Feeding Device Containing 14 Rounds Of 10 Mm Ammunition Was Recovered. The Suspect Was Placed Under Arrest.","400 BLOCK OF SECOND STREET NW, Washington, DC",38.893063,-77.0192052867471
Burglary,09/23/2024 12:00 AM,BURGLARY. METHOD,"600 - 699 BLOCK OF 5TH STREET NW, Washington, DC",38.893063,-77.0192052867471
Theft,09/23/2024 12:00 AM,THEFT F/AUTO. METHOD,"1000 - 1099 BLOCK OF HALF STREET SE, Washington, DC",38.893063,-77.0192052867471
Theft,09/23/2024 12:00 AM,THEFT/OTHER. METHOD,"900 - 999 BLOCK OF F STREET NW, Washington, DC",38.893063,-77.0192052867471
Assault,10/04/2024 7:03 PM,AGG. ASSAULT. Weapon,"6400 BLOCK OF BUSHEY ST, Baltimore, MD",39.2878036,-76.550531
Assault,10/04/2024 2:30 PM,COMMON ASSAULT. Weapon,"ANGLESEA ST, Baltimore, MD",39.2878036,-76.550531
Theft,10/04/2024 10:00 AM,LARCENY. Neighborhood,"6200 BLOCK OF PULASKI HWY, Baltimore, MD",39.2878036,-76.550531
Assault,10/04/2024 8:00 AM,COMMON ASSAULT. Weapon,"100 BLOCK OF N JANNEY ST, Baltimore, MD",39.2878036,-76.550531
Theft,10/03/2024 9:00 PM,AUTO THEFT. Neighborhood,"TOONE ST, Baltimore, MD",39.2878036,-76.550531
Theft,10/03/2024 5:35 PM,LARCENY. Neighborhood,"4000 BLOCK OF EASTERN AVE, Baltimore, MD",39.2878036,-76.550531
Theft,10/03/2024 5:00 PM,AUTO THEFT. Neighborhood,"5700 BLOCK OF PULASKI HWY, Baltimore, MD",39.2878036,-76.550531
Assault,10/03/2024 4:54 PM,COMMON ASSAULT. Weapon,"O'DONNELL ST, Baltimore, MD",39.2878036,-76.550531
Assault,10/03/2024 3:38 PM,COMMON ASSAULT. Weapon,"400 BLOCK OF DREW ST, Baltimore, MD",39.2878036,-76.550531
Theft,10/03/2024 3:00 PM,LARCENY FROM AUTO. Neighborhood,"4600 BLOCK OF MARLENE MEWS, Baltimore, MD",39.2878036,-76.550531
Assault,10/03/2024 1:53 PM,COMMON ASSAULT. Weapon,"6200 BLOCK OF PLANTVIEW WAY, Baltimore, MD",39.2878036,-76.550531
Theft,10/03/2024 12:00 PM,AUTO THEFT. Neighborhood,"800 BLOCK OF GRUNDY ST, Baltimore, MD",39.2878036,-76.550531
Theft,10/03/2024 9:41 AM,LARCENY. Neighborhood,"6200 BLOCK OF PULASKI HWY, Baltimore, MD",39.2878036,-76.550531
Assault,10/02/2024 8:15 PM,COMMON ASSAULT. Weapon,"6400 BLOCK OF EASTERN AVE, Baltimore, MD",39.2878036,-76.550531
Robbery,10/02/2024 1:36 PM,ROBBERY. Weapon,"6200 BLOCK OF ERDMAN AVE, Baltimore, MD",39.2878036,-76.550531
Theft,10/01/2024 11:49 PM,LARCENY FROM AUTO. Neighborhood,"1400 BLOCK OF IMLA ST, Baltimore, MD",39.2878036,-76.550531
Theft,10/01/2024 11:00 PM,AUTO THEFT. Neighborhood,"300 BLOCK OF HORNEL ST, Baltimore, MD",39.2878036,-76.550531
Theft,10/01/2024 6:00 PM,LARCENY FROM AUTO. Neighborhood,"BANK ST, Baltimore, MD",39.2878036,-76.550531
Theft,10/01/2024 4:00 PM,LARCENY FROM AUTO. Neighborhood,"6300 BLOCK OF DANVILLE AVE, Baltimore, MD",39.2878036,-76.550531
Assault,10/01/2024 9:30 AM,AGG. ASSAULT. Weapon,"1200 BLOCK OF DUNDALK AVE, Baltimore, MD",39.2878036,-76.550531
Theft,10/01/2024 7:39 AM,LARCENY. Neighborhood,"3900 BLOCK OF BOSTON ST, Baltimore, MD",39.2878036,-76.550531
Theft,10/01/2024 3:20 AM,LARCENY. Neighborhood,"4900 BLOCK OF EASTERN AVE, Baltimore, MD",39.2878036,-76.550531
Theft,09/30/2024 9:47 PM,AUTO THEFT. Neighborhood,"1200 BLOCK OF S HAVEN ST, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 8:15 PM,DISORDERLY. Neighborhood,"6400 BLOCK OF HARTWAIT ST, Baltimore, MD",39.2878036,-76.550531
Shooting,09/30/2024 7:10 PM,DISCHRG FIREARM. Neighborhood,"6400 BLOCK OF HARTWAIT ST, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 7:04 PM,OTHER. Neighborhood,"3600 BLOCK OF PULASKI HY, Baltimore, MD",39.2878036,-76.550531
Theft,09/30/2024 6:30 PM,AUTO THEFT. Neighborhood,"6700 BLOCK OF GERMAN HILL RD, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 5:47 PM,HIT AND RUN. Neighborhood,"S HAVEN ST/BOSTON ST, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 5:01 PM,HIT AND RUN. Neighborhood,"S HAVEN ST/BOSTON ST, Baltimore, MD",39.2878036,-76.550531
Assault,09/30/2024 4:48 PM,COMMON ASSAULT. Neighborhood,"E PRATT ST/CORNWALL ST, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 4:09 PM,HIT AND RUN. Neighborhood,"00 BLOCK OF S KRESSON ST, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 4:01 PM,SILENT ALARM. Neighborhood,"6500 BLOCK OF EASTERN AV, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 3:40 PM,DISORDERLY. Neighborhood,"4400 BLOCK OF FAIT AV, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 3:32 PM,EXPART/PROT/PEAC. Neighborhood,"600 BLOCK OF S CONKLING ST, Baltimore, MD",39.2878036,-76.550531
Theft,09/30/2024 3:19 PM,LARCENY. Neighborhood,"4000 BLOCK OF EASTERN AV, Baltimore, MD",39.2878036,-76.550531
Theft,09/30/2024 3:14 PM,LARCENY. Neighborhood,"4000 BLOCK OF EASTERN AVE, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 3:08 PM,DISORDERLY. Neighborhood,"KANE ST/EASTERN AV, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 3:05 PM,SILENT ALARM. Neighborhood,"1000 BLOCK OF N IRIS AV, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 3:00 PM,Other. Neighborhood,"SOUTHEAST DISTRICT, Baltimore, MD",39.2878036,-76.550531
Assault,09/30/2024 2:41 PM,AGGRAV ASSAULT. Neighborhood,"O DONNELL ST/DUNDALK AV, Baltimore, MD",39.2878036,-76.550531
Theft,09/30/2024 1:49 PM,LARCENY. Neighborhood,"3900 BLK EASTERN AV, Baltimore, MD",39.2878036,-76.550531
Theft,09/30/2024 1:48 PM,LARCENY. Neighborhood,"4000 BLOCK OF EASTERN AV, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 1:35 PM,SILENT ALARM. Neighborhood,"4100 BLOCK OF ASHLAND AV, Baltimore, MD",39.2878036,-76.550531
Burglary,09/30/2024 1:32 PM,BURGLARY. Neighborhood,"1100 BLOCK OF S HIGHLAND AV, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 1:25 PM,OTHER. Neighborhood,"3300 BLOCK OF HUDSON ST, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 11:23 AM,HIT AND RUN. Neighborhood,"E BALTIMORE ST/S CONKLING ST, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 11:23 AM,HIT AND RUN. Neighborhood,"3600 BLOCK OF E BALTIMORE ST, Baltimore, MD",39.2878036,-76.550531
Other,09/30/2024 11:14 AM,JUV DISTURBANCE. Neighborhood,"EASTERN AV/KANE ST, Baltimore, MD",39.2878036,-76.550531
